Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Postal Code
CA-2017-105809,2/20/2017,2/23/2017,First Class,HW-14935,92105
CA-2016-136133,8/18/2016,8/23/2016,Second Class,HW-14935,10024
CA-2016-115504,3/12/2016,3/17/2016,Standard Class,MC-18130,71203
CA-2017-135783,4/22/2017,4/24/2017,First Class,GM-14440,94122
CA-2014-134313,11/1/2014,11/7/2014,Standard Class,RA-19915,80219
CA-2015-140921,2/3/2015,2/5/2015,First Class,AA-10375,68104
CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,98026
CA-2017-143686,5/14/2017,5/14/2017,Same Day,PJ-19015,92704
CA-2015-106565,3/20/2015,3/23/2015,First Class,BW-11110,53209
CA-2016-149370,9/15/2016,9/19/2016,Standard Class,DB-13210,19140
CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,19140
CA-2017-101434,6/20/2017,6/27/2017,Standard Class,TR-21325,7109
US-2014-102071,5/9/2014,5/15/2014,Standard Class,PG-18820,94110
CA-2017-126956,8/21/2017,8/28/2017,Standard Class,GT-14710,55044
CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,41042
CA-2016-165316,7/23/2016,7/27/2016,Standard Class,JB-15400,33614
US-2014-115987,9/8/2014,9/13/2014,Second Class,LH-17020,75701
US-2017-156083,11/4/2017,11/11/2017,Standard Class,JL-15175,38401
US-2016-137547,3/7/2016,3/12/2016,Standard Class,EB-13705,76106
CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,10035
CA-2016-161669,11/7/2016,11/9/2016,First Class,EM-14095,90036
CA-2015-114300,10/13/2015,10/17/2015,Standard Class,AF-10885,40214
CA-2017-107503,1/1/2017,1/6/2017,Standard Class,GA-14725,44052
CA-2014-107755,2/7/2014,2/12/2014,Standard Class,CK-12760,7036
CA-2016-152534,6/20/2016,6/25/2016,Second Class,DP-13105,93905
CA-2016-113747,5/28/2016,6/4/2016,Standard Class,VD-21670,39212
CA-2016-123274,2/19/2016,2/24/2016,Standard Class,GT-14710,10035
CA-2014-125612,8/3/2014,8/8/2014,Standard Class,BK-11260,10035
CA-2017-161984,4/10/2017,4/15/2017,Standard Class,SJ-20125,8901
CA-2014-133851,6/9/2014,6/16/2014,Standard Class,CM-12445,94122
CA-2016-134474,1/5/2016,1/7/2016,Second Class,AJ-10795,32216
CA-2014-149020,1/10/2014,1/15/2014,Standard Class,AJ-10780,22153
CA-2016-134362,9/29/2016,10/2/2016,First Class,LS-16945,19140
CA-2014-136742,4/6/2014,4/10/2014,Standard Class,GP-14740,17602
CA-2016-158099,9/3/2016,9/5/2016,First Class,PK-18910,19143
CA-2015-131128,10/19/2015,10/20/2015,First Class,TB-21520,3301
CA-2014-148488,12/10/2014,12/15/2014,Standard Class,SM-20005,10009
CA-2017-114636,8/25/2017,8/29/2017,Standard Class,GA-14725,28205
CA-2016-116736,1/17/2016,1/21/2016,Standard Class,CC-12430,3301
US-2014-158638,9/17/2014,9/21/2014,Standard Class,AG-10765,19120
CA-2017-111689,11/30/2017,12/2/2017,Second Class,HP-14815,10024
CA-2015-129098,10/9/2015,10/13/2015,Standard Class,DK-13090,22153
US-2017-123463,12/23/2017,12/23/2017,Same Day,GZ-14470,94109
CA-2016-165148,10/22/2016,10/24/2016,First Class,PM-19135,48227
CA-2014-134061,4/29/2014,5/4/2014,Standard Class,LL-16840,14609
CA-2015-143602,4/25/2015,4/28/2015,Second Class,JS-15595,90045
CA-2017-115364,6/26/2017,7/2/2017,Standard Class,OT-18730,92105
CA-2017-150707,10/14/2017,10/19/2017,Standard Class,EL-13735,21044
CA-2014-104976,12/9/2014,12/16/2014,Standard Class,CK-12760,94122
CA-2017-132934,6/20/2017,6/26/2017,Standard Class,JE-15475,10801
CA-2017-133256,6/26/2017,6/27/2017,First Class,TH-21550,48227
CA-2016-105494,11/10/2016,11/12/2016,First Class,PC-18745,94122
CA-2016-140634,10/3/2016,10/6/2016,Second Class,HL-15040,77095
CA-2014-144407,9/9/2014,9/15/2014,Standard Class,MS-17365,48227
CA-2017-160983,10/29/2017,10/31/2017,Second Class,GB-14530,13021
US-2016-114622,4/10/2016,4/12/2016,First Class,JR-16210,45503
CA-2017-150959,11/11/2017,11/13/2017,First Class,TD-20995,75043
CA-2017-132353,9/15/2017,9/17/2017,First Class,DB-13060,60653
CA-2016-130477,4/8/2016,4/12/2016,Standard Class,LC-17140,90032
CA-2017-143259,12/30/2017,1/3/2018,Standard Class,PO-18865,10009
CA-2017-137596,9/2/2017,9/7/2017,Standard Class,BE-11335,49201
CA-2015-133627,5/31/2015,6/7/2015,Standard Class,SC-20050,6360
CA-2017-102519,11/27/2017,11/29/2017,First Class,BM-11650,53209
US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,78207
CA-2016-165218,3/5/2016,3/11/2016,Standard Class,RW-19630,75220
CA-2014-138296,12/5/2014,12/12/2014,Standard Class,RC-19825,22304
CA-2015-111164,4/11/2015,4/15/2015,Standard Class,SE-20110,10009
CA-2016-149797,9/15/2016,9/20/2016,Standard Class,AH-10075,10011
CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,19143
CA-2015-115091,10/5/2015,10/9/2015,Standard Class,JJ-15760,22153
CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,43615
CA-2017-114216,9/2/2017,9/6/2017,Standard Class,RK-19300,19140
CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,19120
US-2017-111745,11/5/2017,11/6/2017,First Class,RA-19885,87401
CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,92503
CA-2016-105760,6/19/2016,6/20/2016,First Class,KC-16255,94110
CA-2016-142958,12/13/2016,12/20/2016,Standard Class,RW-19630,90503
CA-2015-120880,5/29/2015,6/3/2015,Standard Class,JL-15850,98105
US-2015-140200,7/26/2015,7/28/2015,First Class,CA-12775,85204
US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,19120
CA-2017-131156,4/3/2017,4/7/2017,Standard Class,KH-16360,19143
CA-2017-136539,12/28/2017,1/1/2018,Standard Class,GH-14665,78664
CA-2017-119305,11/30/2017,12/4/2017,Standard Class,SW-20275,39212
CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,85023
CA-2015-112571,9/22/2015,9/22/2015,Same Day,DL-12925,92054
CA-2017-152142,11/14/2017,11/19/2017,Standard Class,LW-16990,94110
CA-2015-160059,11/27/2015,12/1/2015,Standard Class,TB-21190,72701
CA-2016-120859,9/1/2016,9/4/2016,First Class,CV-12805,94110
CA-2014-127488,9/22/2014,9/24/2014,Second Class,MS-17365,33433
CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,10011
CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,19134
US-2017-103247,10/5/2017,10/8/2017,Second Class,PO-19195,10011
US-2017-100209,7/9/2017,7/15/2017,Standard Class,TD-20995,97206
CA-2017-159366,1/7/2017,1/10/2017,First Class,BW-11110,48205
CA-2016-145499,5/30/2016,5/31/2016,First Class,RW-19690,28403
CA-2015-157035,12/9/2015,12/12/2015,First Class,KB-16600,47201
CA-2016-144939,10/3/2016,10/8/2016,Standard Class,EB-13870,10035
CA-2014-163419,11/11/2014,11/14/2014,Second Class,TZ-21580,80027
CA-2017-100314,9/29/2017,10/5/2017,Standard Class,AS-10630,77506
CA-2015-146829,3/10/2015,3/10/2015,Same Day,TS-21340,77041
CA-2017-167899,5/21/2017,5/26/2017,Standard Class,JG-15805,13021
CA-2015-153549,3/29/2015,3/31/2015,Second Class,SL-20155,32216
CA-2016-110023,9/9/2016,9/11/2016,First Class,TS-21610,10024
CA-2016-105585,8/26/2016,8/27/2016,First Class,RF-19735,95123
CA-2014-117639,5/21/2014,5/25/2014,Standard Class,MW-18235,23464
CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,42420
CA-2016-155488,11/13/2016,11/17/2016,Standard Class,FM-14290,98661
CA-2015-124891,7/31/2015,7/31/2015,Same Day,RH-19495,10024
CA-2015-126445,8/27/2015,8/31/2015,Standard Class,RA-19945,92563
CA-2015-111199,11/13/2015,11/17/2015,Standard Class,JK-15730,28540
CA-2015-105312,11/6/2015,11/9/2015,First Class,MT-17815,85254
US-2017-106705,12/26/2017,1/1/2018,Standard Class,PO-18850,52601
CA-2017-135034,8/1/2017,8/3/2017,First Class,AT-10735,60653
CA-2014-158540,11/24/2014,11/26/2014,First Class,VG-21790,92037
CA-2017-118437,6/17/2017,6/21/2017,Second Class,PF-19165,98502
US-2015-126214,12/21/2015,12/24/2015,Second Class,JS-15880,98103
CA-2015-133025,9/17/2015,9/19/2015,Second Class,MO-17800,90036
CA-2015-108665,7/6/2015,7/10/2015,Standard Class,KM-16225,10011
CA-2015-124450,4/27/2015,5/3/2015,Standard Class,GT-14710,20016
CA-2015-167269,6/16/2015,6/20/2015,Standard Class,PB-19150,19134
CA-2017-106964,12/17/2017,12/20/2017,First Class,HR-14770,90045
CA-2016-126529,1/11/2016,1/13/2016,Second Class,DE-13255,45503
CA-2014-163552,7/11/2014,7/15/2014,Standard Class,LA-16780,7601
CA-2016-109820,11/20/2016,11/22/2016,First Class,AG-10390,45231
CA-2016-113061,4/22/2016,4/26/2016,Standard Class,EL-13735,65109
CA-2015-127418,6/13/2015,6/14/2015,First Class,JJ-15445,90004
CA-2017-121818,11/20/2017,11/21/2017,First Class,JH-15430,27217
CA-2016-127670,3/20/2016,3/24/2016,Standard Class,RD-19660,63376
CA-2016-102981,9/6/2016,9/9/2016,Second Class,MO-17500,10035
CA-2017-115651,7/9/2017,7/12/2017,First Class,NS-18640,60610
CA-2017-152702,10/12/2017,10/16/2017,Standard Class,SN-20710,61107
CA-2016-169103,3/8/2016,3/13/2016,Standard Class,ZC-21910,33142
CA-2014-139192,5/27/2014,6/1/2014,Second Class,LC-16885,94109
US-2015-153500,7/3/2015,7/5/2015,First Class,DG-13300,19134
CA-2015-110667,4/4/2015,4/8/2015,Standard Class,NF-18595,10009
CA-2017-167150,12/10/2017,12/17/2017,Standard Class,BP-11185,92037
CA-2016-105284,11/24/2016,12/1/2016,Standard Class,MG-17650,19143
US-2015-125374,3/23/2015,3/29/2015,Standard Class,JD-16060,77095
CA-2015-161263,4/16/2015,4/21/2015,Standard Class,TS-21160,43615
CA-2016-157686,10/1/2016,10/2/2016,First Class,BD-11620,94122
US-2017-139955,9/28/2017,9/30/2017,Second Class,CM-12160,78521
US-2015-150161,7/25/2015,7/29/2015,Standard Class,RB-19795,19143
CA-2015-144652,11/20/2015,11/26/2015,Standard Class,SN-20560,90008
CA-2016-152814,4/28/2016,5/2/2016,Standard Class,EH-14005,80219
CA-2017-106943,11/14/2017,11/19/2017,Standard Class,FO-14305,10035
CA-2016-134348,11/12/2016,11/19/2016,Standard Class,MS-17710,85204
CA-2016-161781,9/29/2016,9/30/2016,First Class,CC-12100,47201
CA-2017-132521,9/23/2017,9/25/2017,Second Class,DW-13540,98105
CA-2015-110016,11/29/2015,12/4/2015,Standard Class,BT-11395,48227
US-2016-143819,3/1/2016,3/5/2016,Standard Class,KD-16270,10701
CA-2016-167584,8/12/2016,8/12/2016,Same Day,LC-16870,50315
CA-2016-166163,8/15/2016,8/20/2016,Second Class,CY-12745,94601
CA-2017-158407,6/4/2017,6/10/2017,Standard Class,LW-16990,28110
CA-2015-143490,12/6/2015,12/13/2015,Standard Class,NP-18325,92105
CA-2015-165085,12/27/2015,12/31/2015,Standard Class,BT-11485,20735
CA-2017-160423,1/21/2017,1/26/2017,Standard Class,PS-19045,28205
CA-2014-159338,6/25/2014,6/28/2014,First Class,NS-18640,90049
CA-2016-107216,6/14/2016,6/17/2016,First Class,PV-18985,94122
US-2017-145863,4/21/2017,4/27/2017,Standard Class,RP-19390,77041
CA-2016-112340,10/21/2016,10/27/2016,Standard Class,NM-18520,92503
US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,77041
CA-2017-140585,12/18/2017,12/23/2017,Second Class,RA-19915,92024
CA-2016-144855,7/22/2016,7/24/2016,Second Class,DL-13495,94110
CA-2015-142755,9/4/2015,9/8/2015,Standard Class,CS-12355,30076
US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,72401
CA-2015-105970,3/2/2015,3/7/2015,Standard Class,PA-19060,47374
CA-2016-112102,4/12/2016,4/16/2016,Standard Class,BD-11605,22153
US-2016-114776,12/6/2016,12/7/2016,First Class,GG-14650,94509
US-2016-134908,6/5/2016,6/9/2016,Standard Class,JS-15940,19134
US-2016-148803,12/11/2016,12/11/2016,Same Day,LR-16915,33030
CA-2016-152170,11/12/2016,11/15/2016,Second Class,FH-14275,46350
CA-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,90045
CA-2015-112452,4/4/2015,4/4/2015,Same Day,NC-18340,48911
CA-2015-113971,5/8/2015,5/14/2015,Standard Class,CB-12535,44221
CA-2017-160395,12/31/2016,1/6/2017,Standard Class,KL-16555,89502
CA-2014-136567,12/20/2014,12/21/2014,First Class,PS-19045,22801
CA-2016-149314,7/2/2016,7/7/2016,Second Class,GB-14530,90004
CA-2017-147039,6/29/2017,7/4/2017,Standard Class,AA-10315,55407
CA-2014-126522,9/1/2014,9/5/2014,Second Class,LT-16765,92025
CA-2014-127964,3/3/2014,3/8/2014,Standard Class,AP-10720,10035
CA-2014-117709,5/4/2014,5/8/2014,Standard Class,PM-18940,49201
CA-2015-125416,11/2/2015,11/2/2015,Same Day,KC-16540,98115
CA-2017-145226,12/8/2017,12/10/2017,Second Class,DL-13315,10035
US-2014-100279,3/10/2014,3/14/2014,Standard Class,SW-20275,48073
CA-2014-158064,4/21/2014,4/25/2014,Standard Class,AA-10375,90008
US-2015-104430,10/22/2015,10/26/2015,Standard Class,LT-17110,61701
CA-2015-132080,8/22/2015,8/25/2015,First Class,DP-13105,10035
CA-2016-161207,8/29/2016,9/3/2016,Standard Class,AB-10060,3301
CA-2014-120243,12/27/2014,12/30/2014,Second Class,AT-10435,90004
CA-2016-113621,12/1/2016,12/5/2016,Standard Class,JE-15745,20852
CA-2016-168081,4/24/2016,4/27/2016,Second Class,CA-12055,77070
CA-2014-128146,6/21/2014,6/25/2014,Standard Class,DB-13060,8701
CA-2017-138779,1/14/2017,1/15/2017,First Class,RB-19570,28540
CA-2014-127131,11/24/2014,11/30/2014,Standard Class,HR-14830,98103
CA-2017-117212,2/26/2017,2/28/2017,Second Class,BT-11530,90036
US-2015-130519,9/15/2015,9/15/2015,Same Day,NG-18355,33065
CA-2016-130946,4/8/2016,4/12/2016,Standard Class,ZC-21910,77041
CA-2016-114727,7/18/2016,7/24/2016,Standard Class,LS-16945,80219
CA-2017-133235,8/1/2017,8/4/2017,First Class,LH-16750,28205
CA-2016-137050,7/14/2016,7/18/2016,Second Class,SW-20755,10009
US-2017-118087,9/9/2017,9/13/2017,Standard Class,SP-20620,19134
CA-2014-110184,7/12/2014,7/16/2014,Standard Class,BF-11170,90036
CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,10024
CA-2017-100013,11/6/2017,11/11/2017,Standard Class,ZC-21910,90045
CA-2015-132570,10/31/2015,11/2/2015,Second Class,KT-16480,14215
CA-2016-153682,5/30/2016,6/1/2016,First Class,BG-11695,45231
CA-2016-144344,10/28/2016,10/28/2016,Same Day,PG-18820,33437
CA-2014-127012,8/11/2014,8/15/2014,Standard Class,GM-14680,98105
CA-2016-128727,8/29/2016,9/4/2016,Standard Class,MO-17800,10024
US-2016-162859,2/15/2016,2/22/2016,Standard Class,PG-18820,10009
CA-2017-133641,5/14/2017,5/21/2017,Standard Class,EJ-14155,39503
CA-2014-168494,12/12/2014,12/14/2014,Second Class,NP-18700,93727
CA-2017-115602,12/18/2017,12/24/2017,Standard Class,DJ-13630,10009
CA-2015-154956,7/4/2015,7/9/2015,Standard Class,IM-15070,53209
CA-2017-144638,3/10/2017,3/14/2017,Standard Class,MH-18115,19013
US-2016-168620,12/24/2016,12/28/2016,Second Class,RB-19795,28205
CA-2017-117079,10/23/2017,10/27/2017,Standard Class,JR-15700,32216
US-2016-144393,10/28/2016,11/4/2016,Standard Class,SM-20950,27834
CA-2017-105053,7/7/2017,7/9/2017,Second Class,CS-12355,11561
CA-2016-155992,10/1/2016,10/2/2016,First Class,CC-12220,46350
CA-2017-110380,9/2/2017,9/7/2017,Standard Class,PF-19225,94122
US-2014-167738,12/24/2014,12/29/2014,Standard Class,JC-16105,90045
CA-2017-121412,9/23/2017,9/27/2017,Standard Class,BG-11695,80027
CA-2017-100426,6/4/2017,6/8/2017,Standard Class,DC-12850,35630
US-2016-103646,4/21/2016,4/26/2016,Standard Class,SP-20545,60623
CA-2016-119186,5/26/2016,5/26/2016,Same Day,MS-17710,76106
CA-2016-148698,5/2/2016,5/7/2016,Standard Class,BD-11770,77070
CA-2014-163293,9/8/2014,9/11/2014,First Class,KC-16255,31204
CA-2016-160815,9/5/2016,9/6/2016,First Class,TR-21325,52402
CA-2017-122154,4/9/2017,4/11/2017,First Class,SA-20830,32216
US-2015-149692,12/6/2015,12/12/2015,Standard Class,KW-16435,78745
CA-2016-119445,6/26/2016,7/3/2016,Standard Class,GM-14500,2908
CA-2015-124268,7/4/2015,7/8/2015,Standard Class,AD-10180,10035
CA-2016-154711,11/22/2016,11/26/2016,Standard Class,TB-21355,10009
CA-2016-163384,11/10/2016,11/12/2016,First Class,CC-12430,94122
CA-2015-101707,8/27/2015,9/1/2015,Standard Class,PF-19165,92105
CA-2015-138898,5/25/2015,5/29/2015,Standard Class,JH-16180,81001
CA-2017-115427,12/30/2017,1/3/2018,Standard Class,EB-13975,94533
CA-2016-134425,12/8/2016,12/12/2016,Second Class,QJ-19255,55106
CA-2015-121391,10/4/2015,10/7/2015,First Class,AA-10315,94109
CA-2016-137043,12/23/2016,12/25/2016,Second Class,LC-17140,22153
CA-2015-115847,9/19/2015,9/24/2015,Second Class,TC-21535,22204
US-2017-126179,7/3/2017,7/7/2017,Standard Class,CS-12460,31907
CA-2016-101966,7/14/2016,7/16/2016,Second Class,BM-11785,77036
CA-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,91104
CA-2016-141082,12/9/2016,12/13/2016,Standard Class,FM-14380,1841
US-2016-134488,9/24/2016,10/1/2016,Standard Class,PK-19075,43229
CA-2016-145919,12/18/2016,12/23/2016,Standard Class,HG-14965,90032
CA-2017-157651,12/10/2017,12/14/2017,Standard Class,HA-14920,19120
CA-2014-160773,7/1/2014,7/5/2014,Standard Class,LW-16825,32725
CA-2017-167703,2/3/2017,2/8/2017,Standard Class,MC-17575,45231
CA-2017-121804,3/3/2017,3/8/2017,Standard Class,LP-17095,42071
CA-2017-162635,10/9/2017,10/10/2017,First Class,EB-14170,28403
CA-2014-107153,9/28/2014,10/3/2014,Standard Class,GZ-14545,1841
US-2014-117058,5/27/2014,5/30/2014,First Class,LE-16810,60653
CA-2015-120439,6/14/2015,6/18/2015,Standard Class,AD-10180,19120
CA-2016-128258,3/30/2016,4/1/2016,First Class,CP-12085,6360
CA-2017-106033,10/15/2017,10/18/2017,Second Class,FG-14260,94110
CA-2016-142762,5/23/2016,5/27/2016,Standard Class,LD-17005,94109
CA-2017-127705,6/2/2017,6/6/2017,Standard Class,AB-10255,44052
CA-2014-122567,2/16/2014,2/21/2014,Standard Class,MN-17935,75220
CA-2014-121664,5/6/2014,5/10/2014,Standard Class,HP-14815,90049
CA-2016-122133,5/16/2016,5/23/2016,Standard Class,JR-15670,6457
US-2017-123281,4/2/2017,4/7/2017,Standard Class,JF-15190,90008
CA-2017-100524,3/31/2017,4/2/2017,Second Class,CM-12115,10011
CA-2017-113481,1/2/2017,1/4/2017,First Class,AS-10045,28540
CA-2015-131758,5/28/2015,6/1/2015,Standard Class,KB-16315,11520
CA-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,55044
CA-2014-153976,10/3/2014,10/8/2014,Second Class,BP-11290,60201
CA-2016-162901,3/28/2016,3/31/2016,First Class,AS-10045,22204
CA-2017-162978,5/4/2017,5/9/2017,Standard Class,LW-16990,94109
US-2014-160444,7/5/2014,7/5/2014,Same Day,DC-12850,77036
CA-2016-145247,5/5/2016,5/7/2016,First Class,ND-18370,40214
CA-2017-160045,4/26/2017,4/27/2017,First Class,LB-16735,76106
US-2014-151925,9/26/2014,10/1/2014,Second Class,KT-16465,90049
CA-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,19120
US-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,85705
CA-2017-133249,7/8/2017,7/11/2017,First Class,SZ-20035,90660
US-2015-103471,12/24/2015,12/28/2015,Standard Class,JR-15670,80906
CA-2017-136672,3/7/2017,3/12/2017,Standard Class,MG-17890,20735
US-2014-157021,4/1/2014,4/6/2014,Second Class,KM-16720,94591
CA-2015-120362,9/14/2015,9/19/2015,Standard Class,CA-12265,84604
CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,84062
US-2016-100566,9/3/2016,9/9/2016,Standard Class,JK-16120,60505
US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,30080
CA-2017-124828,7/3/2017,7/4/2017,First Class,YS-21880,27217
US-2017-117247,10/9/2017,10/14/2017,Standard Class,CK-12760,60505
CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,10035
CA-2016-159212,11/1/2016,11/5/2016,Standard Class,KM-16375,24153
US-2016-161396,4/19/2016,4/25/2016,Standard Class,GM-14455,43229
US-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,19143
CA-2016-130407,9/2/2016,9/6/2016,Standard Class,KD-16270,10024
US-2016-122245,9/25/2016,9/30/2016,Standard Class,AB-10105,85023
CA-2017-105144,11/4/2017,11/11/2017,Standard Class,SZ-20035,75051
CA-2016-136329,7/9/2016,7/13/2016,Standard Class,JD-15895,10035
CA-2014-146640,6/30/2014,7/5/2014,Standard Class,HA-14905,10024
CA-2017-115994,1/28/2017,1/31/2017,Second Class,BT-11305,92627
CA-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,77041
CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,85204
US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,93905
CA-2017-122700,11/26/2017,11/30/2017,Standard Class,LT-17110,43229
CA-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,35630
US-2016-153129,12/26/2016,12/30/2016,Standard Class,FP-14320,98105
CA-2017-106852,6/20/2017,6/27/2017,Standard Class,ST-20530,44134
CA-2015-139731,10/15/2015,10/15/2015,Same Day,JE-15745,79109
CA-2017-122735,4/12/2017,4/15/2017,Second Class,BD-11320,2908
CA-2017-128160,12/19/2017,12/24/2017,Second Class,MM-17920,94110
CA-2017-117695,8/5/2017,8/8/2017,First Class,PW-19030,40475
CA-2015-166135,10/1/2015,10/6/2015,Standard Class,SC-20440,80013
CA-2016-133725,5/23/2016,5/28/2016,Standard Class,KL-16645,60623
CA-2017-102337,6/13/2017,6/16/2017,First Class,SD-20485,60653
US-2014-112564,4/23/2014,4/24/2014,First Class,TS-21160,19134
CA-2015-145821,5/1/2015,5/7/2015,Standard Class,JB-15400,90008
US-2015-160150,7/19/2015,7/20/2015,First Class,TS-21085,85023
CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,36608
CA-2017-148474,6/12/2017,6/19/2017,Standard Class,ME-17320,31907
CA-2015-111297,8/17/2015,8/21/2015,Standard Class,SC-20440,2740
CA-2016-123722,9/25/2016,10/1/2016,Standard Class,NH-18610,75061
CA-2014-155271,5/4/2014,5/4/2014,Same Day,AA-10480,6457
CA-2015-119907,12/1/2015,12/8/2015,Standard Class,LC-17140,98103
US-2016-128902,3/11/2016,3/15/2016,Standard Class,MB-18085,8360
CA-2016-152289,8/26/2016,8/28/2016,First Class,LC-16930,77506
US-2016-104794,12/16/2016,12/19/2016,First Class,KD-16495,10009
CA-2014-151708,8/8/2014,8/14/2014,Standard Class,MB-17305,85301
CA-2015-100769,5/16/2015,5/16/2015,Same Day,TH-21550,32216
CA-2017-139199,12/9/2017,12/13/2017,Standard Class,DK-12835,48234
US-2015-161466,9/24/2015,9/27/2015,Second Class,ON-18715,19120
CA-2017-164959,7/11/2017,7/15/2017,Standard Class,KN-16390,90004
US-2015-105676,12/1/2015,12/2/2015,Same Day,NM-18520,77036
CA-2016-113138,11/19/2016,11/25/2016,Standard Class,NP-18685,14304
US-2017-104955,3/19/2017,3/24/2017,Standard Class,CG-12040,10024
